updated_utc,price_copper
2025-02-01T00:49:35Z,3728710000
2025-02-01T16:29:52Z,3741890000
2025-02-01T19:29:52Z,3621180000
2025-02-01T23:09:52Z,3773910000
2025-02-02T04:09:52Z,3665730000
2025-02-02T19:29:52Z,3669470000
2025-02-02T22:49:52Z,3879930000
2025-02-02T23:09:52Z,3893140000
2025-02-03T00:29:52Z,3932540000
2025-02-03T08:49:52Z,3710050000
2025-02-03T16:29:52Z,3861950000
2025-02-03T19:49:52Z,3712660000
2025-02-04T03:49:52Z,3681020000
2025-02-04T11:09:52Z,3851110000
2025-02-04T16:49:52Z,3914950000
2025-02-04T21:09:52Z,3757450000
2025-02-05T09:27:30Z,3858950000
2025-02-05T14:07:30Z,3754870000
2025-02-05T21:47:30Z,3882550000
2025-02-06T04:27:30Z,3688300000
2025-02-06T14:07:30Z,3830790000
2025-02-06T17:47:30Z,3694670000
2025-02-06T20:07:30Z,3729220000
2025-02-07T05:07:30Z,3820690000
2025-02-07T16:07:30Z,3772650000
2025-02-07T19:47:30Z,3682710000
2025-02-07T21:27:30Z,3665470000
2025-02-08T07:47:30Z,3721490000
2025-02-08T12:27:30Z,3732440000
2025-02-08T19:27:30Z,3651150000
2025-02-09T01:47:30Z,3647880000
2025-02-09T09:27:30Z,3774640000
2025-02-09T16:27:30Z,3645800000
2025-02-09T23:47:30Z,3778050000
2025-02-10T00:07:30Z,3787310000
2025-02-10T06:07:30Z,3806740000
2025-02-10T09:07:30Z,3712850000
2025-02-10T16:07:30Z,3774580000
2025-02-10T21:07:31Z,3676350000
2025-02-11T07:47:30Z,3856720000
2025-02-11T14:47:30Z,3681870000
2025-02-11T21:27:30Z,3684030000
2025-02-12T03:47:30Z,3931910000
2025-02-12T04:07:30Z,3943360000
2025-02-12T05:27:35Z,3966770000
2025-02-12T16:47:52Z,3667040000
2025-02-12T17:07:52Z,3658280000
2025-02-12T21:27:52Z,3754640000
2025-02-13T01:27:52Z,3640600000
2025-02-13T08:27:52Z,3785670000
2025-02-13T18:27:52Z,3659400000
2025-02-13T23:07:52Z,3738620000
2025-02-14T04:47:52Z,3638140000
2025-02-14T14:07:52Z,3629220000
2025-02-14T15:47:52Z,3721180000
2025-02-15T02:07:52Z,3615770000
2025-02-15T07:47:52Z,3740790000
2025-02-15T12:47:52Z,3708540000
2025-02-15T19:47:52Z,3586800000
2025-02-16T08:07:52Z,3728150000
2025-02-16T11:47:52Z,3615810000
2025-02-16T17:07:52Z,3612180000
2025-02-16T22:07:52Z,3706920000
2025-02-17T12:29:30Z,3639100000
2025-02-17T13:49:30Z,3740380000
2025-02-17T14:09:30Z,3761360000
2025-02-17T15:07:54Z,3788820000
2025-02-17T15:29:30Z,3772820000
2025-02-17T20:29:30Z,3629520000
2025-02-18T03:09:30Z,3624930000
2025-02-18T12:49:30Z,3628300000
2025-02-18T15:09:30Z,3744610000
2025-02-18T17:29:30Z,3622810000
2025-02-19T04:03:30Z,3822680000
2025-02-19T06:03:30Z,3780870000
2025-02-19T09:43:30Z,3647690000
2025-02-19T16:43:30Z,3771080000
2025-02-19T19:43:30Z,3621330000
2025-02-19T22:23:30Z,3807020000
2025-02-20T17:43:35Z,3657620000
2025-02-20T19:43:35Z,3825150000
2025-02-20T20:03:35Z,3833130000
2025-02-20T22:43:35Z,3740630000
2025-02-21T02:23:35Z,3823280000
2025-02-21T20:03:52Z,3660700000
2025-02-21T21:43:52Z,3775600000
2025-02-21T23:03:52Z,3794970000
2025-02-21T23:23:52Z,3782940000
2025-02-22T04:23:52Z,3678940000
2025-02-22T12:23:52Z,3663610000
2025-02-22T18:03:52Z,3792960000
2025-02-23T02:03:52Z,3678200000
2025-02-23T06:43:52Z,3730580000
2025-02-23T17:03:52Z,3679280000
2025-02-24T01:43:52Z,3891700000
2025-02-24T02:03:52Z,3895750000
2025-02-24T04:23:52Z,3908870000
2025-02-24T14:43:52Z,3696160000
2025-02-24T19:03:52Z,3679990000
2025-02-25T01:03:52Z,3805730000
2025-02-25T05:03:52Z,3771650000
2025-02-25T05:23:52Z,3770290000
2025-02-25T16:43:52Z,3655980000
2025-02-25T17:03:52Z,3646150000
2025-02-25T21:03:52Z,3645620000
2025-02-26T01:43:52Z,3996690000
2025-02-26T07:07:30Z,3874100000
2025-02-26T07:27:30Z,3844210000
2025-02-26T09:27:30Z,3666820000
2025-02-27T01:27:30Z,3724890000
2025-02-27T07:47:30Z,3797170000
2025-02-27T08:07:30Z,3804410000
2025-02-27T16:27:30Z,3675480000
2025-02-27T20:07:30Z,3872720000
2025-02-28T03:27:30Z,3658200000
2025-02-28T08:27:30Z,3760980000
2025-02-28T18:47:30Z,3745150000
2025-02-28T22:47:30Z,3613950000
